protein_id	orthogroup_id
10090.ENSMUSP00000063538	2SHXQ
10090.ENSMUSP00000068650	2SHXQ
10090.ENSMUSP00000072115	2SHXQ
10090.ENSMUSP00000075669	2SHXQ
10090.ENSMUSP00000076181	2SHXQ
10090.ENSMUSP00000076203	2SHXQ
10090.ENSMUSP00000076449	2SHXQ
10090.ENSMUSP00000076973	2SHXQ
10090.ENSMUSP00000077662	2SHXQ
10090.ENSMUSP00000079060	2SHXQ
10090.ENSMUSP00000079121	2SHXQ
10090.ENSMUSP00000080193	2SHXQ
10090.ENSMUSP00000080589	2SHXQ
10090.ENSMUSP00000082684	2SHXQ
10090.ENSMUSP00000092917	2SHXQ
10090.ENSMUSP00000132942	2SHXQ
10090.ENSMUSP00000133780	2SHXQ
10090.ENSMUSP00000133907	2SHXQ
10090.ENSMUSP00000134080	2SHXQ
10090.ENSMUSP00000134371	2SHXQ
10090.ENSMUSP00000136647	2SHXQ
10116.ENSRNOP00000000976	2SHXQ
10116.ENSRNOP00000024937	2SHXQ
10116.ENSRNOP00000039457	2SHXQ
10116.ENSRNOP00000040006	2SHXQ
10116.ENSRNOP00000040333	2SHXQ
10116.ENSRNOP00000040845	2SHXQ
10116.ENSRNOP00000041808	2SHXQ
10116.ENSRNOP00000042173	2SHXQ
10116.ENSRNOP00000042475	2SHXQ
10116.ENSRNOP00000042980	2SHXQ
10116.ENSRNOP00000043574	2SHXQ
10116.ENSRNOP00000043726	2SHXQ
10116.ENSRNOP00000044270	2SHXQ
10116.ENSRNOP00000045094	2SHXQ
10116.ENSRNOP00000047204	2SHXQ
10116.ENSRNOP00000048168	2SHXQ
10116.ENSRNOP00000048210	2SHXQ
10116.ENSRNOP00000050163	2SHXQ
10116.ENSRNOP00000050226	2SHXQ
10116.ENSRNOP00000050449	2SHXQ
10116.ENSRNOP00000051065	2SHXQ
10116.ENSRNOP00000063954	2SHXQ
10116.ENSRNOP00000063991	2SHXQ
10116.ENSRNOP00000064017	2SHXQ
10116.ENSRNOP00000065262	2SHXQ
10116.ENSRNOP00000065386	2SHXQ
10116.ENSRNOP00000065401	2SHXQ
10116.ENSRNOP00000065565	2SHXQ
10116.ENSRNOP00000065802	2SHXQ
10116.ENSRNOP00000065871	2SHXQ
10116.ENSRNOP00000066095	2SHXQ
10116.ENSRNOP00000066340	2SHXQ
10116.ENSRNOP00000066826	2SHXQ
10116.ENSRNOP00000067247	2SHXQ
10116.ENSRNOP00000067727	2SHXQ
10116.ENSRNOP00000067758	2SHXQ
10116.ENSRNOP00000067801	2SHXQ
10116.ENSRNOP00000067852	2SHXQ
9606.ENSP00000283225	2SHXQ
9606.ENSP00000324534	2SHXQ
9606.ENSP00000324557	2SHXQ
9606.ENSP00000332185	2SHXQ
9606.ENSP00000339726	2SHXQ
9606.ENSP00000352710	2SHXQ
9606.ENSP00000355432	2SHXQ
9606.ENSP00000355441	2SHXQ
9606.ENSP00000366365	2SHXQ
9606.ENSP00000389625	2SHXQ
9606.ENSP00000404102	2SHXQ
10090.ENSMUSP00000055664	2SHXT
10090.ENSMUSP00000058933	2SHXT
10090.ENSMUSP00000099694	2SHXT
10116.ENSRNOP00000012746	2SHXT
10116.ENSRNOP00000041397	2SHXT
9606.ENSP00000306657	2SHXT
9606.ENSP00000485424	2SHXT
10090.ENSMUSP00000071208	2SHXU
10090.ENSMUSP00000087171	2SHXU
10116.ENSRNOP00000039437	2SHXU
10116.ENSRNOP00000051472	2SHXU
9606.ENSP00000302437	2SHXU
7955.ENSDARP00000042409	2SHY1
10090.ENSMUSP00000041579	2SHYJ
10116.ENSRNOP00000028632	2SHYJ
9606.ENSP00000312273	2SHYJ
7955.ENSDARP00000109703	2SHYM
7955.ENSDARP00000112240	2SHYM
10090.ENSMUSP00000113493	2SHYX
10116.ENSRNOP00000039770	2SHYX
9606.ENSP00000348064	2SHYX
7955.ENSDARP00000093909	2SHZW
9606.ENSP00000485678	2SI0W
10116.ENSRNOP00000021098	2SI1B
9606.ENSP00000322156	2SI1B
7955.ENSDARP00000127555	2SI1R
10090.ENSMUSP00000043099	2SI2C
10090.ENSMUSP00000050544	2SI2C
10090.ENSMUSP00000051954	2SI2C
10090.ENSMUSP00000053611	2SI2C
10090.ENSMUSP00000053834	2SI2C
10090.ENSMUSP00000064142	2SI2C
10090.ENSMUSP00000071710	2SI2C
10090.ENSMUSP00000071801	2SI2C
10090.ENSMUSP00000073494	2SI2C
10090.ENSMUSP00000074130	2SI2C
10090.ENSMUSP00000074361	2SI2C
10090.ENSMUSP00000075241	2SI2C
10090.ENSMUSP00000076390	2SI2C
10090.ENSMUSP00000077010	2SI2C
10090.ENSMUSP00000077384	2SI2C
10090.ENSMUSP00000077962	2SI2C
10090.ENSMUSP00000126003	2SI2C
10090.ENSMUSP00000134532	2SI2C
10090.ENSMUSP00000139744	2SI2C
10090.ENSMUSP00000140343	2SI2C
10090.ENSMUSP00000140561	2SI2C
10090.ENSMUSP00000140904	2SI2C
10090.ENSMUSP00000140977	2SI2C
10116.ENSRNOP00000000974	2SI2C
10116.ENSRNOP00000024463	2SI2C
10116.ENSRNOP00000039889	2SI2C
10116.ENSRNOP00000041479	2SI2C
10116.ENSRNOP00000042669	2SI2C
10116.ENSRNOP00000043913	2SI2C
10116.ENSRNOP00000044678	2SI2C
10116.ENSRNOP00000044744	2SI2C
10116.ENSRNOP00000045899	2SI2C
10116.ENSRNOP00000046614	2SI2C
10116.ENSRNOP00000047392	2SI2C
10116.ENSRNOP00000047443	2SI2C
10116.ENSRNOP00000050507	2SI2C
10116.ENSRNOP00000050766	2SI2C
10116.ENSRNOP00000051543	2SI2C
9606.ENSP00000244623	2SI2C
9606.ENSP00000304419	2SI2C
9606.ENSP00000312403	2SI2C
9606.ENSP00000326301	2SI2C
9606.ENSP00000326349	2SI2C
9606.ENSP00000341291	2SI2C
9606.ENSP00000366378	2SI2C
9606.ENSP00000437629	2SI3J
7955.ENSDARP00000092585	2SI40
7955.ENSDARP00000092621	2SI40
7955.ENSDARP00000092644	2SI40
7955.ENSDARP00000092677	2SI40
7955.ENSDARP00000092691	2SI40
7955.ENSDARP00000092698	2SI40
7955.ENSDARP00000097880	2SI40
7955.ENSDARP00000099283	2SI40
7955.ENSDARP00000100984	2SI40
7955.ENSDARP00000101855	2SI40
7955.ENSDARP00000102098	2SI40
7955.ENSDARP00000102154	2SI40
7955.ENSDARP00000102286	2SI40
7955.ENSDARP00000105313	2SI40
7955.ENSDARP00000108143	2SI40
7955.ENSDARP00000108764	2SI40
7955.ENSDARP00000111579	2SI40
7955.ENSDARP00000112997	2SI40
7955.ENSDARP00000113292	2SI40
7955.ENSDARP00000115047	2SI40
7955.ENSDARP00000123536	2SI40
10090.ENSMUSP00000052441	2SI4A
10090.ENSMUSP00000052705	2SI4A
10090.ENSMUSP00000060106	2SI4A
10090.ENSMUSP00000079648	2SI4A
10090.ENSMUSP00000091386	2SI4A
10116.ENSRNOP00000050754	2SI4A
9606.ENSP00000325076	2SI4A
9606.ENSP00000329689	2SI4A
9606.ENSP00000340748	2SI4A
9606.ENSP00000364164	2SI4A
9606.ENSP00000389072	2SI4A
9606.ENSP00000431914	2SI4A
7955.ENSDARP00000126300	2SI4S
10090.ENSMUSP00000127457	2SI56
10116.ENSRNOP00000066533	2SI56
9606.ENSP00000407653	2SI56
10090.ENSMUSP00000066971	2SI5J
10090.ENSMUSP00000071415	2SI5J
10090.ENSMUSP00000071484	2SI5J
10090.ENSMUSP00000072756	2SI5J
10090.ENSMUSP00000072758	2SI5J
10090.ENSMUSP00000077977	2SI5J
10090.ENSMUSP00000090596	2SI5J
10090.ENSMUSP00000099582	2SI5J
10090.ENSMUSP00000112462	2SI5J
10090.ENSMUSP00000113118	2SI5J
10090.ENSMUSP00000113364	2SI5J
10090.ENSMUSP00000113472	2SI5J
10090.ENSMUSP00000113707	2SI5J
10090.ENSMUSP00000113846	2SI5J
10090.ENSMUSP00000114110	2SI5J
10116.ENSRNOP00000040217	2SI5J
10116.ENSRNOP00000040387	2SI5J
10116.ENSRNOP00000041235	2SI5J
10116.ENSRNOP00000041655	2SI5J
10116.ENSRNOP00000042010	2SI5J
10116.ENSRNOP00000047074	2SI5J
10116.ENSRNOP00000050536	2SI5J
10116.ENSRNOP00000051012	2SI5J
10116.ENSRNOP00000065177	2SI5J
10116.ENSRNOP00000065395	2SI5J
10116.ENSRNOP00000065590	2SI5J
10116.ENSRNOP00000065613	2SI5J
10116.ENSRNOP00000065691	2SI5J
10116.ENSRNOP00000065781	2SI5J
10116.ENSRNOP00000065858	2SI5J
10116.ENSRNOP00000066076	2SI5J
10116.ENSRNOP00000066183	2SI5J
10116.ENSRNOP00000066812	2SI5J
10116.ENSRNOP00000067141	2SI5J
10116.ENSRNOP00000067461	2SI5J
10116.ENSRNOP00000067472	2SI5J
7955.ENSDARP00000090168	2SI5J
7955.ENSDARP00000090170	2SI5J
9606.ENSP00000248384	2SI5J
9606.ENSP00000313384	2SI5J
10090.ENSMUSP00000051931	2SI62
10090.ENSMUSP00000052190	2SI62
10090.ENSMUSP00000052341	2SI62
10090.ENSMUSP00000058201	2SI62
10090.ENSMUSP00000058786	2SI62
10090.ENSMUSP00000062513	2SI62
10090.ENSMUSP00000071313	2SI62
10090.ENSMUSP00000076778	2SI62
10090.ENSMUSP00000078649	2SI62
10090.ENSMUSP00000078883	2SI62
10090.ENSMUSP00000079823	2SI62
10090.ENSMUSP00000080647	2SI62
10090.ENSMUSP00000088209	2SI62
10090.ENSMUSP00000132837	2SI62
10116.ENSRNOP00000013328	2SI62
10116.ENSRNOP00000045706	2SI62
10116.ENSRNOP00000046496	2SI62
10116.ENSRNOP00000054288	2SI62
10116.ENSRNOP00000054289	2SI62
10116.ENSRNOP00000054293	2SI62
10116.ENSRNOP00000054294	2SI62
10116.ENSRNOP00000061022	2SI62
10116.ENSRNOP00000064407	2SI62
10116.ENSRNOP00000064499	2SI62
10116.ENSRNOP00000064943	2SI62
10116.ENSRNOP00000066847	2SI62
10116.ENSRNOP00000067068	2SI62
10116.ENSRNOP00000067554	2SI62
10116.ENSRNOP00000067706	2SI62
9606.ENSP00000311477	2SI62
7955.ENSDARP00000111811	2SI7E
10090.ENSMUSP00000057952	2SI7K
10090.ENSMUSP00000077302	2SI7K
10090.ENSMUSP00000078424	2SI7K
10116.ENSRNOP00000057181	2SI7K
10116.ENSRNOP00000057183	2SI7K
9606.ENSP00000445383	2SI7K
9606.ENSP00000477445	2SI7K
7955.ENSDARP00000105142	2SI8S
10090.ENSMUSP00000051239	2SI96
10090.ENSMUSP00000052153	2SI96
10090.ENSMUSP00000065626	2SI96
10090.ENSMUSP00000075248	2SI96
10090.ENSMUSP00000078672	2SI96
10090.ENSMUSP00000087801	2SI96
10090.ENSMUSP00000100485	2SI96
10090.ENSMUSP00000104791	2SI96
10116.ENSRNOP00000006545	2SI96
10116.ENSRNOP00000014316	2SI96
10116.ENSRNOP00000014337	2SI96
10116.ENSRNOP00000039463	2SI96
10116.ENSRNOP00000041495	2SI96
10116.ENSRNOP00000045455	2SI96
10116.ENSRNOP00000048959	2SI96
10116.ENSRNOP00000049146	2SI96
9606.ENSP00000310632	2SI96
10090.ENSMUSP00000052235	2SI9E
10090.ENSMUSP00000074275	2SI9E
10090.ENSMUSP00000075827	2SI9E
10116.ENSRNOP00000045099	2SI9E
10116.ENSRNOP00000046956	2SI9E
10116.ENSRNOP00000051017	2SI9E
10116.ENSRNOP00000058348	2SI9E
10116.ENSRNOP00000058352	2SI9E
10116.ENSRNOP00000065250	2SI9E
10116.ENSRNOP00000065509	2SI9E
10116.ENSRNOP00000065750	2SI9E
10116.ENSRNOP00000067384	2SI9E
7955.ENSDARP00000007305	2SI9E
9606.ENSP00000368987	2SI9E
9606.ENSP00000368990	2SI9E
10090.ENSMUSP00000058912	2SIA2
10090.ENSMUSP00000059195	2SIA2
10090.ENSMUSP00000076039	2SIA2
10090.ENSMUSP00000077204	2SIA2
10090.ENSMUSP00000093647	2SIA2
10090.ENSMUSP00000093648	2SIA2
10090.ENSMUSP00000093649	2SIA2
10090.ENSMUSP00000099005	2SIA2
10090.ENSMUSP00000128501	2SIA2
10116.ENSRNOP00000007163	2SIA2
10116.ENSRNOP00000007200	2SIA2
10116.ENSRNOP00000007235	2SIA2
10116.ENSRNOP00000040571	2SIA2
10116.ENSRNOP00000043100	2SIA2
9606.ENSP00000375334	2SIA2
9606.ENSP00000386137	2SIA2
9606.ENSP00000386174	2SIA2
9606.ENSP00000386175	2SIA2
9606.ENSP00000386208	2SIA2
10090.ENSMUSP00000097723	2SIAX
10090.ENSMUSP00000097724	2SIAX
10090.ENSMUSP00000112456	2SIAX
10116.ENSRNOP00000047998	2SIAX
10116.ENSRNOP00000049703	2SIAX
10116.ENSRNOP00000050534	2SIAX
10116.ENSRNOP00000064248	2SIAX
10090.ENSMUSP00000055334	2SIBY
10090.ENSMUSP00000060787	2SIBY
10090.ENSMUSP00000074415	2SIBY
10090.ENSMUSP00000080146	2SIBY
10090.ENSMUSP00000085127	2SIBY
10090.ENSMUSP00000085130	2SIBY
10090.ENSMUSP00000085132	2SIBY
10090.ENSMUSP00000085134	2SIBY
10090.ENSMUSP00000108575	2SIBY
10116.ENSRNOP00000008246	2SIBY
10116.ENSRNOP00000028599	2SIBY
10116.ENSRNOP00000028601	2SIBY
10116.ENSRNOP00000028604	2SIBY
10116.ENSRNOP00000041274	2SIBY
10116.ENSRNOP00000050372	2SIBY
9606.ENSP00000305970	2SIBY
9606.ENSP00000320077	2SIBY
9606.ENSP00000328563	2SIBY
9606.ENSP00000365451	2SIBY
9606.ENSP00000436424	2SIBY
9606.ENSP00000441354	2SIBY
9606.ENSP00000411372	2SICS
7955.ENSDARP00000060360	2SIDC
10090.ENSMUSP00000097500	2SIDD
10116.ENSRNOP00000012711	2SIDD
10090.ENSMUSP00000050694	2SIEP
10090.ENSMUSP00000055207	2SIEP
10090.ENSMUSP00000057180	2SIEP
10090.ENSMUSP00000059679	2SIEP
10090.ENSMUSP00000068023	2SIEP
10090.ENSMUSP00000074509	2SIEP
10090.ENSMUSP00000074868	2SIEP
10090.ENSMUSP00000078855	2SIEP
10090.ENSMUSP00000079726	2SIEP
10090.ENSMUSP00000080740	2SIEP
10090.ENSMUSP00000095745	2SIEP
10090.ENSMUSP00000095746	2SIEP
10116.ENSRNOP00000030877	2SIEP
10116.ENSRNOP00000039905	2SIEP
10116.ENSRNOP00000041835	2SIEP
10116.ENSRNOP00000043319	2SIEP
10116.ENSRNOP00000044407	2SIEP
10116.ENSRNOP00000046916	2SIEP
10116.ENSRNOP00000047835	2SIEP
10116.ENSRNOP00000050297	2SIEP
10116.ENSRNOP00000063039	2SIEP
10116.ENSRNOP00000064186	2SIEP
10116.ENSRNOP00000067607	2SIEP
9606.ENSP00000342697	2SIEP
9606.ENSP00000485326	2SIEP
10090.ENSMUSP00000049454	2SIF0
10090.ENSMUSP00000052678	2SIF0
10090.ENSMUSP00000056713	2SIF0
10116.ENSRNOP00000008260	2SIF0
10116.ENSRNOP00000039235	2SIF0
10116.ENSRNOP00000064135	2SIF0
9606.ENSP00000305640	2SIF0
9606.ENSP00000333724	2SIF0
7955.ENSDARP00000101238	2SIF5
7955.ENSDARP00000007980	2SIFG
7955.ENSDARP00000048474	2SIFG
7955.ENSDARP00000065123	2SIFG
7955.ENSDARP00000108489	2SIFG
7955.ENSDARP00000121191	2SIFG
10090.ENSMUSP00000121562	2SIGQ
10116.ENSRNOP00000001610	2SIGQ
9606.ENSP00000270172	2SIGQ
9606.ENSP00000485664	2SIGQ
7955.ENSDARP00000126763	2SIGT
10090.ENSMUSP00000075066	2SIGU
10090.ENSMUSP00000097412	2SIGU
10116.ENSRNOP00000007891	2SIGU
10116.ENSRNOP00000036565	2SIGU
9606.ENSP00000324831	2SIGU
7955.ENSDARP00000123731	2SIH8
10090.ENSMUSP00000046301	2SIHB
10090.ENSMUSP00000097501	2SIHB
10116.ENSRNOP00000040298	2SIHB
9606.ENSP00000307515	2SIHB
10090.ENSMUSP00000017732	2SIHJ
10116.ENSRNOP00000015740	2SIHJ
9606.ENSP00000301656	2SIHJ
7955.ENSDARP00000053882	2SIPN
7955.ENSDARP00000118403	2SIPN
7955.ENSDARP00000065840	2SIQ3
10090.ENSMUSP00000088211	2SIQS
10116.ENSRNOP00000007603	2SIQS
9606.ENSP00000301532	2SIQS
7955.ENSDARP00000110271	2SIR1
7955.ENSDARP00000069387	2SISM
10090.ENSMUSP00000072329	2SITM
10090.ENSMUSP00000095795	2SITM
10090.ENSMUSP00000095796	2SITM
10090.ENSMUSP00000095803	2SITM
10090.ENSMUSP00000095804	2SITM
10090.ENSMUSP00000100474	2SITM
10090.ENSMUSP00000102491	2SITM
10116.ENSRNOP00000039523	2SITM
10116.ENSRNOP00000046309	2SITM
10116.ENSRNOP00000047851	2SITM
10116.ENSRNOP00000050751	2SITM
10116.ENSRNOP00000066311	2SITM
10116.ENSRNOP00000067827	2SITM
9606.ENSP00000303469	2SITM
9606.ENSP00000369725	2SITM
7955.ENSDARP00000094054	2SITY
7955.ENSDARP00000113060	2SITY
7955.ENSDARP00000110661	2SIV0
7955.ENSDARP00000119952	2SIV0
9606.ENSP00000396085	2SIW0
10090.ENSMUSP00000040207	2SIWR
10090.ENSMUSP00000076671	2SIWR
10090.ENSMUSP00000089622	2SIWR
10116.ENSRNOP00000004458	2SIWR
10116.ENSRNOP00000047656	2SIWR
10116.ENSRNOP00000066376	2SIWR
9606.ENSP00000308082	2SIWR
10090.ENSMUSP00000033386	2SIXZ
10116.ENSRNOP00000017948	2SIXZ
9606.ENSP00000309782	2SIXZ
10090.ENSMUSP00000052837	2SIY5
10090.ENSMUSP00000097373	2SIY5
10090.ENSMUSP00000097377	2SIY5
10090.ENSMUSP00000097378	2SIY5
10090.ENSMUSP00000097380	2SIY5
10090.ENSMUSP00000097381	2SIY5
10090.ENSMUSP00000097382	2SIY5
10090.ENSMUSP00000097383	2SIY5
10090.ENSMUSP00000097385	2SIY5
10090.ENSMUSP00000097386	2SIY5
10090.ENSMUSP00000097387	2SIY5
10090.ENSMUSP00000097388	2SIY5
10090.ENSMUSP00000097392	2SIY5
10090.ENSMUSP00000097394	2SIY5
10090.ENSMUSP00000097396	2SIY5
10090.ENSMUSP00000107174	2SIY5
10090.ENSMUSP00000126588	2SIY5
10090.ENSMUSP00000139920	2SIY5
10090.ENSMUSP00000140442	2SIY5
10090.ENSMUSP00000141134	2SIY5
10116.ENSRNOP00000040496	2SIY5
10116.ENSRNOP00000043740	2SIY5
10116.ENSRNOP00000045222	2SIY5
10116.ENSRNOP00000046736	2SIY5
10116.ENSRNOP00000048845	2SIY5
10116.ENSRNOP00000050258	2SIY5
10116.ENSRNOP00000050398	2SIY5
10116.ENSRNOP00000050781	2SIY5
10116.ENSRNOP00000063232	2SIY5
10116.ENSRNOP00000064720	2SIY5
10116.ENSRNOP00000065100	2SIY5
10116.ENSRNOP00000065128	2SIY5
10116.ENSRNOP00000066609	2SIY5
10116.ENSRNOP00000067321	2SIY5
10116.ENSRNOP00000067618	2SIY5
10116.ENSRNOP00000067689	2SIY5
9606.ENSP00000324958	2SIY5
9606.ENSP00000225550	2SIYJ
9606.ENSP00000246646	2SIYJ
9606.ENSP00000278409	2SJ0I
10090.ENSMUSP00000031086	2SJ1M
10090.ENSMUSP00000061042	2SJ1M
10090.ENSMUSP00000126737	2SJ1M
10090.ENSMUSP00000134539	2SJ1M
10116.ENSRNOP00000040084	2SJ1M
10116.ENSRNOP00000045233	2SJ1M
10116.ENSRNOP00000047140	2SJ1M
10116.ENSRNOP00000051286	2SJ1M
10116.ENSRNOP00000063406	2SJ1M
10116.ENSRNOP00000065579	2SJ1M
10116.ENSRNOP00000067374	2SJ1M
10116.ENSRNOP00000067714	2SJ1M
10116.ENSRNOP00000067856	2SJ1M
9606.ENSP00000373047	2SJ1M
9606.ENSP00000380023	2SJ1M
9606.ENSP00000343242	2SJ2Q
10090.ENSMUSP00000076091	2SJ6B
10090.ENSMUSP00000077436	2SJ6B
10090.ENSMUSP00000089609	2SJ6B
10116.ENSRNOP00000011176	2SJ6B
10116.ENSRNOP00000011188	2SJ6B
10116.ENSRNOP00000067274	2SJ6B
9606.ENSP00000307598	2SJ6B
10090.ENSMUSP00000054494	2SJ6M
10090.ENSMUSP00000078279	2SJ6M
10090.ENSMUSP00000107216	2SJ6M
10090.ENSMUSP00000130843	2SJ6M
10116.ENSRNOP00000041116	2SJ6M
10116.ENSRNOP00000046575	2SJ6M
9606.ENSP00000279791	2SJ6M
9606.ENSP00000312208	2SJ6M
7955.ENSDARP00000101204	2SJ9J
10090.ENSMUSP00000024914	2SJ9V
10116.ENSRNOP00000016155	2SJ9V
10090.ENSMUSP00000059544	2SJAX
10116.ENSRNOP00000049036	2SJAX
10090.ENSMUSP00000097426	2SJBD
10090.ENSMUSP00000097428	2SJBD
10116.ENSRNOP00000007712	2SJBD
10116.ENSRNOP00000065362	2SJBD
9606.ENSP00000335025	2SJBD
4932.YKL222C	2SJDI
4932.YOR162C	2SJDI
4932.YOR172W	2SJDI
7955.ENSDARP00000058619	2SJFV
7955.ENSDARP00000093573	2SJFV
10090.ENSMUSP00000029717	2SJH6
10090.ENSMUSP00000039583	2SJH6
10116.ENSRNOP00000022150	2SJH6
9606.ENSP00000289429	2SJH6
9606.ENSP00000357149	2SJH6
9606.ENSP00000357150	2SJH6
9606.ENSP00000357152	2SJH6
9606.ENSP00000357153	2SJH6
7955.ENSDARP00000104425	2SJHC
10090.ENSMUSP00000057288	2SJHJ
10116.ENSRNOP00000025611	2SJHJ
10090.ENSMUSP00000067207	2SJHK
10090.ENSMUSP00000111680	2SJHK
10090.ENSMUSP00000127247	2SJHK
10090.ENSMUSP00000129451	2SJHK
10116.ENSRNOP00000040418	2SJHK
10116.ENSRNOP00000049679	2SJHK
10116.ENSRNOP00000065476	2SJHK
10116.ENSRNOP00000066743	2SJHK
9606.ENSP00000306095	2SJHK
9606.ENSP00000307130	2SJHK
9606.ENSP00000310704	2SJHK
9606.ENSP00000318834	2SJHK
9606.ENSP00000335596	2SJHK
10090.ENSMUSP00000103042	2SJJS
10116.ENSRNOP00000045478	2SJJS
9606.ENSP00000225899	2SJJS
10090.ENSMUSP00000062459	2SJJV
10116.ENSRNOP00000039772	2SJJV
10116.ENSRNOP00000041410	2SJJV
10090.ENSMUSP00000048740	2SJJZ
10090.ENSMUSP00000054752	2SJJZ
10090.ENSMUSP00000055724	2SJJZ
10090.ENSMUSP00000084047	2SJJZ
10090.ENSMUSP00000084048	2SJJZ
10116.ENSRNOP00000026488	2SJJZ
10116.ENSRNOP00000041104	2SJJZ
10116.ENSRNOP00000043588	2SJJZ
10116.ENSRNOP00000044358	2SJJZ
10116.ENSRNOP00000049973	2SJJZ
9606.ENSP00000322435	2SJJZ
9606.ENSP00000384563	2SJJZ
10090.ENSMUSP00000097353	2SJPV
10090.ENSMUSP00000097354	2SJPV
10090.ENSMUSP00000097357	2SJPV
10090.ENSMUSP00000097363	2SJPV
10090.ENSMUSP00000097366	2SJPV
10090.ENSMUSP00000097368	2SJPV
10090.ENSMUSP00000097369	2SJPV
10090.ENSMUSP00000107148	2SJPV
10090.ENSMUSP00000107152	2SJPV
10090.ENSMUSP00000107157	2SJPV
10090.ENSMUSP00000107165	2SJPV
10090.ENSMUSP00000139968	2SJPV
10090.ENSMUSP00000140045	2SJPV
10090.ENSMUSP00000140066	2SJPV
10090.ENSMUSP00000140591	2SJPV
10090.ENSMUSP00000140823	2SJPV
10116.ENSRNOP00000008475	2SJPV
10116.ENSRNOP00000040268	2SJPV
10116.ENSRNOP00000040567	2SJPV
10116.ENSRNOP00000042312	2SJPV
10116.ENSRNOP00000042338	2SJPV
10116.ENSRNOP00000042587	2SJPV
10116.ENSRNOP00000045472	2SJPV
10116.ENSRNOP00000050840	2SJPV
10116.ENSRNOP00000066357	2SJPV
9606.ENSP00000325128	2SJPV
9606.ENSP00000367664	2SJPV
7955.ENSDARP00000103106	2SJQ2
7955.ENSDARP00000111768	2SJQ2
10090.ENSMUSP00000054536	2SJS1
10090.ENSMUSP00000055053	2SJS1
10090.ENSMUSP00000058346	2SJS1
10090.ENSMUSP00000058372	2SJS1
10090.ENSMUSP00000064201	2SJS1
10090.ENSMUSP00000069696	2SJS1
10090.ENSMUSP00000071132	2SJS1
10090.ENSMUSP00000071372	2SJS1
10090.ENSMUSP00000071545	2SJS1
10090.ENSMUSP00000072979	2SJS1
10090.ENSMUSP00000073352	2SJS1
10090.ENSMUSP00000073558	2SJS1
10090.ENSMUSP00000073602	2SJS1
10090.ENSMUSP00000074151	2SJS1
10090.ENSMUSP00000074913	2SJS1
10090.ENSMUSP00000075834	2SJS1
10090.ENSMUSP00000076080	2SJS1
10090.ENSMUSP00000076169	2SJS1
10090.ENSMUSP00000076935	2SJS1
10090.ENSMUSP00000077615	2SJS1
10090.ENSMUSP00000077635	2SJS1
10090.ENSMUSP00000078595	2SJS1
10090.ENSMUSP00000078700	2SJS1
10090.ENSMUSP00000079205	2SJS1
10090.ENSMUSP00000079572	2SJS1
10090.ENSMUSP00000096472	2SJS1
10090.ENSMUSP00000110642	2SJS1
10090.ENSMUSP00000137209	2SJS1
10116.ENSRNOP00000007560	2SJS1
10116.ENSRNOP00000039327	2SJS1
10116.ENSRNOP00000039903	2SJS1
10116.ENSRNOP00000046049	2SJS1
10116.ENSRNOP00000046310	2SJS1
10116.ENSRNOP00000050775	2SJS1
10116.ENSRNOP00000056843	2SJS1
10116.ENSRNOP00000056844	2SJS1
10116.ENSRNOP00000056849	2SJS1
10116.ENSRNOP00000061545	2SJS1
10116.ENSRNOP00000064080	2SJS1
10116.ENSRNOP00000064102	2SJS1
10116.ENSRNOP00000064192	2SJS1
10116.ENSRNOP00000064256	2SJS1
10116.ENSRNOP00000064305	2SJS1
10116.ENSRNOP00000064348	2SJS1
10116.ENSRNOP00000064413	2SJS1
10116.ENSRNOP00000064571	2SJS1
10116.ENSRNOP00000064592	2SJS1
10116.ENSRNOP00000064680	2SJS1
10116.ENSRNOP00000064897	2SJS1
10116.ENSRNOP00000065079	2SJS1
10116.ENSRNOP00000065277	2SJS1
10116.ENSRNOP00000065729	2SJS1
10116.ENSRNOP00000065765	2SJS1
10116.ENSRNOP00000065921	2SJS1
10116.ENSRNOP00000066176	2SJS1
10116.ENSRNOP00000066192	2SJS1
10116.ENSRNOP00000066530	2SJS1
10116.ENSRNOP00000066623	2SJS1
10116.ENSRNOP00000066763	2SJS1
10116.ENSRNOP00000067006	2SJS1
10116.ENSRNOP00000067216	2SJS1
10116.ENSRNOP00000067480	2SJS1
10116.ENSRNOP00000067632	2SJS1
10116.ENSRNOP00000067666	2SJS1
10116.ENSRNOP00000067670	2SJS1
10116.ENSRNOP00000067692	2SJS1
9606.ENSP00000325381	2SJS1
9606.ENSP00000476313	2SJS1
9606.ENSP00000477014	2SJS1
10090.ENSMUSP00000058679	2SJSJ
10090.ENSMUSP00000097411	2SJSJ
10090.ENSMUSP00000099679	2SJSJ
10090.ENSMUSP00000136580	2SJSJ
10116.ENSRNOP00000039066	2SJSJ
10116.ENSRNOP00000042088	2SJSJ
10116.ENSRNOP00000043079	2SJSJ
10116.ENSRNOP00000044363	2SJSJ
10116.ENSRNOP00000048160	2SJSJ
10116.ENSRNOP00000061232	2SJSJ
10116.ENSRNOP00000064474	2SJSJ
10090.ENSMUSP00000035250	2SJSP
10116.ENSRNOP00000033009	2SJSP
9606.ENSP00000315167	2SJSP
7955.ENSDARP00000019781	2SJST
7955.ENSDARP00000065130	2SJSW
10090.ENSMUSP00000073172	2SJT9
10090.ENSMUSP00000077303	2SJT9
